Fraction Removed,LCC Size,Number of Components
0.1924,1536,2
0.1926,1535,2
0.1928,1534,2
0.1930,1533,2
0.1932,1532,2
0.1934,1531,2
0.1936,1530,2
0.1938,1529,2
0.1940,1528,2
0.1942,1527,2
0.1944,1526,2
0.1946,1525,2
0.1948,1524,2
0.1950,1523,2
0.1952,1522,2
0.1954,1521,2
0.1956,1520,2
0.1958,1519,2
0.1960,1518,2
0.1962,1517,2
0.1964,1516,2
0.1966,1515,2
0.1968,1514,2
0.1970,1513,2
0.1972,1512,2
0.1974,1511,2
0.1976,1510,2
0.1978,1509,2
0.1980,1508,2
0.1982,1507,2
0.1984,1506,2
0.1986,1505,2
0.1988,1504,2
0.1990,1503,2
0.1992,1502,2
0.1994,1501,2
0.1996,1500,2
0.1998,1499,2
0.2000,1498,2
0.2002,1497,2
0.2004,1496,2
0.2006,1495,2
0.2008,1494,2
0.2010,1493,2
0.2012,1492,2
0.2014,1491,2
0.2016,1490,2
0.2018,1489,2
0.2020,1488,2
0.2022,1487,2
0.2024,1486,2
0.2026,1485,2
0.2028,1484,2
0.2030,1483,2
0.2032,1482,2
0.2034,1481,2
0.2036,1480,2
0.2038,1479,2
0.2040,1478,2
0.2042,1477,2
0.2044,1476,2
0.2046,1475,2
0.2048,1474,2
0.2050,1473,2
0.2052,1472,2
0.2054,1471,2
0.2056,1470,2
0.2058,1469,2
0.2060,1468,2
0.2062,1467,2
0.2064,1466,2
0.2066,1465,2
0.2068,1464,2
0.2070,1462,3
0.2072,1461,3
0.2074,1460,3
0.2076,1459,3
0.2078,1458,3
0.2080,1457,3
0.2082,1456,3
0.2084,1455,3
0.2086,1454,3
0.2088,1453,3
0.2090,1452,3
0.2092,1451,3
0.2094,1450,3
0.2096,1449,3
0.2098,1448,3
0.2100,1447,3
0.2102,1446,3
0.2104,1445,3
0.2106,1444,3
0.2108,1443,3
0.2110,1442,3
0.2112,1441,3
0.2114,1440,3
0.2116,1439,3
0.2118,1438,3
0.2120,1437,3
0.2122,1436,3
0.2124,1435,3
0.2126,1434,3
0.2128,1433,3
0.2130,1432,3
0.2132,1431,3
0.2134,1430,3
0.2136,1429,3
0.2138,1428,3
0.2140,1427,3
0.2142,1426,3
0.2144,1425,3
0.2146,1424,3
0.2148,1423,3
0.2150,1422,3
0.2152,1421,3
0.2154,1420,3
0.2156,1419,3
0.2158,1418,3
0.2160,1417,3
0.2162,1416,3
0.2164,1415,3
0.2166,1414,3
0.2168,1413,3
0.2170,1412,3
0.2172,1411,3
0.2174,1410,3
0.2176,1409,3
0.2178,1408,3
0.2180,1407,3
0.2182,1406,3
0.2184,1405,3
0.2186,1404,3
0.2188,1403,3
0.2190,1402,3
0.2192,1401,3
0.2194,1400,3
0.2196,1399,3
0.2198,1398,3
0.2200,1397,3
0.2202,1396,3
0.2204,1395,3
0.2206,1394,3
0.2208,1393,3
0.2210,1392,3
0.2212,1391,3
0.2214,1390,3
0.2216,1389,3
0.2218,1388,3
0.2220,1387,3
0.2222,1386,3
0.2224,1385,3
0.2226,1384,3
0.2228,1383,3
0.2230,1382,3
0.2232,1381,3
0.2234,1380,3
0.2236,1379,3
0.2238,1378,3
0.2240,1377,3
0.2242,1376,3
0.2244,1375,3
0.2246,1374,3
0.2248,1373,3
0.2250,1372,3
0.2252,1371,3
0.2254,1367,4
0.2256,1366,4
0.2258,1365,4
0.2260,1364,4
0.2262,1363,4
0.2264,1362,4
0.2266,1361,4
0.2268,1360,4
0.2270,1359,4
0.2272,1358,4
0.2274,1357,4
0.2276,1356,4
0.2278,1355,4
0.2280,1354,4
0.2282,1353,4
0.2284,1352,4
0.2286,1351,4
0.2288,1350,4
0.2290,1349,4
0.2292,1348,4
0.2294,1347,4
0.2296,1346,4
0.2298,1345,4
0.2300,1344,4
0.2302,1343,4
0.2304,1342,4
0.2306,1341,4
0.2308,1340,4
0.2310,1339,4
0.2312,1338,4
0.2314,1337,4
0.2316,1336,4
0.2318,1335,4
0.2320,1334,4
0.2322,1333,4
0.2324,1332,4
0.2326,1331,4
0.2328,1330,4
0.2330,1329,4
0.2332,1328,4
0.2334,1327,4
0.2336,1326,4
0.2338,1325,4
0.2340,1324,4
0.2342,1323,4
0.2344,1321,5
0.2346,1320,5
0.2348,1319,5
0.2350,1318,5
0.2352,1317,5
0.2354,1316,5
0.2356,1315,5
0.2358,1314,5
0.2360,1313,5
0.2362,1312,5
0.2364,1311,5
0.2366,1310,5
0.2368,1309,5
0.2370,1308,5
0.2372,1306,6
0.2374,1305,6
0.2376,1304,6
0.2378,1303,6
0.2380,1302,6
0.2382,1301,6
0.2384,1300,6
0.2386,1299,6
0.2388,1298,6
0.2390,1297,6
0.2392,1296,6
0.2394,1295,6
0.2396,1294,6
0.2398,1293,6
0.2400,1292,6
0.2402,1291,6
0.2404,1290,6
0.2406,1289,6
0.2408,1288,6
0.2410,1287,6
0.2412,1286,6
0.2414,1285,6
0.2416,1284,6
0.2418,1283,6
0.2420,1282,6
0.2422,1281,6
0.2424,1280,6
0.2426,1279,6
0.2428,1278,6
0.2430,1277,6
0.2432,1276,6
0.2434,1275,6
0.2436,1274,6
0.2438,1273,6
0.2440,1270,7
0.2442,1269,7
0.2444,1268,7
0.2446,1267,7
0.2448,1266,7
0.2450,1265,7
0.2452,1264,7
0.2454,1263,7
0.2456,1262,7
0.2458,1261,7
0.2460,1260,7
0.2462,1259,7
0.2464,1258,7
0.2466,1257,7
0.2468,1256,7
0.2470,1255,7
